20160417,Mia,Cha,464,371,231,120,453,260,267,445,462,222,0,462,244,1,2,6,0,0,94,67,0,3,3,3,2,2,1,1,3,1,0,0,1,0,0
20160417,Mia,Cha,464,371,231,120,453,260,267,445,244,222,118,0,0,-1,-1,12,7,13,97,74,-4,3,3,3,3,2,1,1,3,2,1,1,2,1,1
20160417,Mia,Cha,114,120,464,371,413,38,260,222,244,267,263,120,231,4,3,17,16,33,103,82,-2,4,4,3,3,2,3,1,1,3,3,2,3,3,2
20160417,Mia,Cha,114,231,464,371,413,38,260,222,244,267,128,260,475,1,0,9,26,19,107,84,2,4,3,3,3,2,3,1,1,3,4,0,1,4,2
20160417,Mia,Cha,114,231,464,371,413,38,475,222,244,267,0,222,462,1,1,9,0,0,107,84,0,4,3,3,3,2,3,0,1,3,4,0,1,0,0
20160417,Mia,Cha,114,231,464,371,413,38,475,462,244,267,0,244,445,3,3,9,0,0,107,84,0,4,3,3,3,2,3,0,1,3,4,0,1,0,0
20160417,Mia,Cha,114,231,464,371,413,38,475,462,445,267,0,114,443,4,1,9,0,0,107,84,0,4,3,3,3,2,3,0,1,3,4,0,1,0,0
20160417,Mia,Cha,443,231,464,371,413,38,475,462,445,267,78,38,175,3,0,6,3,9,115,84,8,1,3,3,3,2,3,1,1,3,4,0,1,1,0
20160417,Mia,Cha,443,231,464,371,413,175,475,462,445,267,0,462,106,1,0,6,0,0,115,84,0,1,3,3,3,2,0,1,1,3,4,0,1,0,0
20160417,Mia,Cha,443,231,464,371,413,175,475,106,445,267,0,475,254,1,0,6,0,0,115,84,0,1,3,3,3,2,0,1,0,3,4,0,1,0,0
20160417,Mia,Cha,443,231,464,371,413,175,254,106,445,267,0,445,172,3,0,6,0,0,115,84,0,1,3,3,3,2,0,0,0,3,4,0,1,0,0
20160417,Mia,Cha,443,231,464,371,413,175,254,106,172,267,0,267,187,4,0,6,0,0,115,84,0,1,3,3,3,2,0,0,0,0,4,0,1,0,0
20160417,Mia,Cha,443,231,464,371,413,175,254,106,172,187,0,443,168,1,1,6,0,0,115,84,0,1,3,3,3,2,0,0,0,0,0,0,1,0,0
20160417,Mia,Cha,168,231,464,371,413,175,254,106,172,187,0,464,476,3,0,0,0,0,115,84,0,1,3,3,3,2,0,0,0,0,0,0,0,0,0
20160417,Mia,Cha,168,231,476,371,413,175,254,106,172,187,0,413,296,2,0,0,0,0,115,84,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0
20160417,Mia,Cha,168,231,476,371,296,175,254,106,172,187,119,231,449,4,0,5,5,10,117,89,-3,1,4,0,3,0,0,0,0,0,0,1,0,0,1
20160417,Mia,Cha,168,449,476,371,296,175,254,106,172,187,132,0,0,-1,-1,7,16,18,123,91,4,1,0,0,3,0,0,0,0,0,0,0,0,0,1
20160504,Cle,Atl,218,402,272,221,426,417,252,41,306,207,281,207,390,1,0,21,18,39,8,11,-3,0,0,0,0,0,0,0,0,1,1,0,2,2,0
20160504,Cle,Atl,218,402,272,221,426,417,252,41,306,390,49,252,391,0,0,26,3,8,16,11,8,0,0,0,0,0,1,0,0,1,0,0,3,1,0
20160504,Cle,Atl,218,402,272,221,426,417,391,41,306,390,128,417,388,1,0,35,8,17,18,16,-3,0,0,0,0,1,1,0,0,1,0,1,3,0,1
20160504,Cle,Atl,218,402,272,221,426,388,391,41,306,390,0,306,207,1,1,35,0,0,18,16,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0
20160504,Cle,Atl,218,402,272,221,426,388,391,41,207,390,76,41,252,0,0,39,2,6,27,16,9,0,0,0,0,1,0,0,0,1,0,1,3,0,0
20160504,Cle,Atl,218,402,272,221,426,388,391,252,207,390,0,221,394,0,0,39,0,0,27,16,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0
20160504,Cle,Atl,218,402,272,394,426,388,391,252,207,390,0,426,224,1,0,0,0,0,27,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20160504,Cle,Atl,218,402,272,394,224,388,391,252,207,390,124,272,426,0,1,10,7,17,30,18,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1
20160504,Cle,Atl,218,402,426,394,224,388,391,252,207,390,0,218,113,0,0,0,7,0,30,18,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1
20160504,Cle,Atl,113,402,426,394,224,388,391,252,207,390,12,391,176,1,0,3,8,4,31,18,1,0,1,1,0,0,1,1,0,1,0,0,1,2,1
20160504,Cle,Atl,113,402,426,394,224,388,176,252,207,390,0,390,306,0,1,3,0,0,31,18,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
20160504,Cle,Atl,113,402,426,394,224,388,176,252,207,306,50,0,0,-1,-1,5,3,5,35,20,2,0,1,1,0,0,1,0,0,1,1,0,1,0,0
20160504,Cle,Atl,221,224,394,113,145,207,252,306,388,176,57,176,41,0,0,3,5,8,38,20,3,0,0,1,0,0,1,0,1,2,0,1,1,1,1
20160504,Cle,Atl,221,224,394,113,145,207,252,306,388,41,60,388,417,2,1,7,4,8,41,23,0,1,0,2,0,0,1,0,1,2,0,3,1,0,2
20160504,Cle,Atl,221,224,394,113,145,207,252,306,417,41,60,207,321,1,0,9,5,7,43,25,0,1,0,2,0,0,1,0,2,1,0,3,2,1,0
20160504,Cle,Atl,221,224,394,113,145,321,252,306,417,41,67,113,218,0,0,13,2,6,49,26,5,1,1,2,0,0,0,0,2,1,0,4,2,0,1
20160504,Cle,Atl,221,224,394,218,145,321,252,306,417,41,0,252,391,0,1,0,2,0,49,26,0,1,1,2,0,0,0,0,2,1,0,0,0,0,1
20160504,Cle,Atl,221,224,394,218,145,321,391,306,417,41,27,224,426,2,1,2,3,5,52,27,2,1,2,2,0,0,0,1,2,1,0,1,0,0,1
20160504,Cle,Atl,221,426,394,218,145,321,391,306,417,41,74,426,272,2,0,6,9,12,54,29,0,1,2,2,0,0,0,1,2,1,0,1,0,0,2
20160504,Cle,Atl,221,272,394,218,145,321,391,306,417,41,0,321,207,0,1,0,9,0,54,29,0,1,0,2,0,0,0,1,2,1,0,0,0,0,2
20160504,Cle,Atl,221,272,394,218,145,207,391,306,417,41,56,306,390,2,0,2,4,6,56,32,-1,1,0,2,0,0,1,1,2,1,0,0,0,0,0
20160504,Cle,Atl,221,272,394,218,145,207,391,390,417,41,0,394,402,2,1,2,0,0,56,32,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0
20160504,Cle,Atl,221,272,402,218,145,207,391,390,417,41,56,218,113,2,0,4,6,10,59,35,0,1,0,1,2,0,1,1,0,1,0,2,0,0,2
20160504,Cle,Atl,221,272,402,113,145,207,391,390,417,41,51,41,252,0,0,4,9,7,62,36,2,1,0,1,0,0,1,1,0,2,0,0,1,1,2
20160504,Cle,Atl,221,272,402,113,145,207,391,390,417,252,0,391,306,1,2,4,0,0,62,36,0,1,0,1,0,0,1,1,0,2,0,0,1,0,0
20160504,Cle,Atl,221,272,402,113,145,207,306,390,417,252,19,221,224,1,2,5,1,2,63,36,1,1,0,1,0,0,1,2,0,2,0,0,1,0,0
20160504,Cle,Atl,224,272,402,113,145,207,306,390,417,252,53,417,41,2,0,4,3,6,66,36,3,2,1,1,0,0,1,2,0,2,0,1,0,0,1
